u,v,key,osmid,highway,ref,oneway,reversed,length,geometry,name,lanes,maxspeed,junction
5107499833,7721761390,0,1383298300,residential,,False,False,205.8066805624896,"LINESTRING (51.1637308 43.6922819, 51.1635523 43.6922215, 51.1628831 43.6919951, 51.1615817 43.6915548, 51.1614123 43.6914975)",,,,
5107499833,7721757507,0,"[524924449, 1412140622]",tertiary,,False,True,406.39134123795634,"LINESTRING (51.1637308 43.6922819, 51.1638669 43.6921223, 51.1643567 43.691363, 51.1646071 43.6909686, 51.1649747 43.6903997, 51.1655056 43.6895783, 51.1656312 43.6893839, 51.1658481 43.6890482, 51.1658925 43.6889796)",,,,
5107499838,5594527223,0,524924455,residential,,False,True,102.57176636755523,"LINESTRING (51.1603216 43.6836341, 51.1613661 43.6841636)",,,,
5107499838,5594524516,0,524924455,residential,,False,False,170.01249149081502,"LINESTRING (51.1603216 43.6836341, 51.1595861 43.6832551, 51.1586983 43.6827976, 51.1585998 43.6827468)",,,,
5107499838,5594524520,0,524924457,residential,,False,False,173.11904297946435,"LINESTRING (51.1603216 43.6836341, 51.1601989 43.6837548, 51.1598525 43.6841202, 51.1592822 43.6849916)",,,,
5107499839,5594524520,0,524924457,residential,,False,True,141.12878105522384,"LINESTRING (51.1585402 43.6861418, 51.1592822 43.6849916)",,,,
5107499839,4191473240,0,418941234,residential,,False,False,109.03097640328251,"LINESTRING (51.1585402 43.6861418, 51.1595049 43.686478, 51.1597557 43.686576)",,,,
5107499839,5594524517,0,418941234,residential,,False,True,154.751374327415,"LINESTRING (51.1585402 43.6861418, 51.1572101 43.6856825, 51.1568919 43.6855726, 51.1568035 43.6855421)",,,,
5107499840,4191473240,0,524924458,residential,,False,True,11.988012352228257,"LINESTRING (51.1597427 43.6866834, 51.1597557 43.686576)",,,,
5107499840,4191472353,0,524924458,residential,,False,False,16.77802962150547,"LINESTRING (51.1597427 43.6866834, 51.159639 43.6867599, 51.1595967 43.6867912)",,,,
5107499840,5107499841,0,"[1527567968, 524924460, 1526499813]",residential,,False,False,107.92820997637683,"LINESTRING (51.1597427 43.6866834, 51.159811 43.6867137, 51.1608513 43.687075, 51.1609484 43.6871093)",,,,
5107499841,5501926357,0,572709285,residential,,False,False,19.895214042049943,"LINESTRING (51.1609484 43.6871093, 51.1611764 43.6871788)",,,,
5107499841,5594527226,0,524924450,residential,,False,False,76.74133255170698,"LINESTRING (51.1609484 43.6871093, 51.1608861 43.6872004, 51.1605255 43.687728)",,,,
5107499841,5594527221,0,524924450,residential,,False,True,150.70033364756455,"LINESTRING (51.1609484 43.6871093, 51.1612887 43.686604, 51.1613877 43.686457, 51.1617689 43.6858908)",,,,
5107499841,5107499840,0,"[1527567968, 524924460, 1526499813]",residential,,False,True,107.92820997637683,"LINESTRING (51.1609484 43.6871093, 51.1608513 43.687075, 51.159811 43.6867137, 51.1597427 43.6866834)",,,,
5112275947,5313486735,0,515153276,secondary,,True,False,220.30186027282315,"LINESTRING (51.1651465 43.6860136, 51.1645266 43.6856889, 51.1638548 43.6853414, 51.1629277 43.6848514)",,,60,
5112275947,7721757574,0,"[525519240, 827082135, 1526498759]",residential,,False,False,247.57760804257614,"LINESTRING (51.1651465 43.6860136, 51.1650755 43.6861012, 51.1648159 43.6864216, 51.1647246 43.6865556, 51.1646061 43.6867293, 51.1643644 43.6871184, 51.1642926 43.687234, 51.1640761 43.6875546, 51.1637731 43.6880046)",,,,
5153296411,1978435485,0,187088838,residential,,False,False,104.27705999302006,"LINESTRING (51.1876642 43.6874032, 51.1884178 43.68664)",,,,
5153296411,5153296412,0,530769377,residential,,False,False,148.37122334239297,"LINESTRING (51.1876642 43.6874032, 51.1891945 43.6881488)",,,,
5153296411,1978435518,0,187088838,residential,,False,True,93.0486689871398,"LINESTRING (51.1876642 43.6874032, 51.1870228 43.6880527, 51.1869917 43.6880842)",,,,
5153296412,1978435505,0,187088816,residential,,False,False,101.54047262086421,"LINESTRING (51.1891945 43.6881488, 51.1899179 43.6874003)",,,,
5153296412,1978435580,0,187088816,residential,,False,True,177.818283950462,"LINESTRING (51.1891945 43.6881488, 51.1879277 43.6894596)",,,,
5153296412,5153296411,0,530769377,residential,,False,True,148.37122334239297,"LINESTRING (51.1891945 43.6881488, 51.1876642 43.6874032)",,,,
5153306580,5500402579,0,530770189,residential,,False,True,9.650137788545601,"LINESTRING (51.18371 43.6865329, 51.1837994 43.686475)",,,,
5153306580,5501974574,0,"[1410823029, 1483888478]",secondary,,True,False,291.51093880304575,"LINESTRING (51.18371 43.6865329, 51.1824707 43.6841533, 51.1824595 43.6841317, 51.1824323 43.6840795)",,,,
5154733057,3745977327,0,370934107,residential,,False,False,96.16553195742013,"LINESTRING (51.1901075 43.6885525, 51.1907971 43.6878459)",,,,
5154733057,3745977328,0,370934107,residential,,False,True,184.6196560639204,"LINESTRING (51.1901075 43.6885525, 51.1887835 43.689909)",,,,
5154733057,5154733058,0,530960494,residential,,False,False,179.13244674146472,"LINESTRING (51.1901075 43.6885525, 51.1919144 43.6894949)",,,,
5154733058,5154733057,0,530960494,residential,,False,True,179.13244674146472,"LINESTRING (51.1919144 43.6894949, 51.1901075 43.6885525)",,,,
5154733058,1978435566,0,530960495,residential,,False,True,101.80020840004589,"LINESTRING (51.1919144 43.6894949, 51.1926608 43.6887554)",,,,
5154733058,5154733060,0,530960494,residential,,False,False,41.245227050679176,"LINESTRING (51.1919144 43.6894949, 51.1921543 43.6895868, 51.1923729 43.689661)",,,,
5154733060,3343734560,0,23371431,primary,KR-1,False,False,152.96170420133586,"LINESTRING (51.1923729 43.689661, 51.1934909 43.688548)",,,,
5154733060,9676684702,0,23371431,primary,KR-1,False,True,38.55137822303729,"LINESTRING (51.1923729 43.689661, 51.1920911 43.6899415)",,,,
5154733060,5154733058,0,530960494,residential,,False,True,41.245227050679176,"LINESTRING (51.1923729 43.689661, 51.1921543 43.6895868, 51.1919144 43.6894949)",,,,
5154733108,6101082615,0,561750714,secondary,,True,False,28.12760453266023,"LINESTRING (51.1471687 43.6664927, 51.1472362 43.6662445)",,,,
5154733108,5265790893,0,572695273,secondary,,False,False,16.1675870646705,"LINESTRING (51.1471687 43.6664927, 51.1472809 43.666474, 51.1473648 43.6664608)",,,,
5154733108,1341950443,0,572695273,secondary,,False,True,353.1039353649957,"LINESTRING (51.1471687 43.6664927, 51.1458371 43.6666981, 51.1454992 43.6667402, 51.145024 43.6668302, 51.1449262 43.6668473, 51.1445791 43.6669067, 51.1439353 43.6670413, 51.143601 43.6671147, 51.1429537 43.6673386)",,,,
5197655935,4903312127,0,536585799,tertiary,,True,False,430.2653222059768,"LINESTRING (51.1461806 43.6469666, 51.1462393 43.6469408, 51.1471243 43.6465518, 51.1476246 43.6463344, 51.1481262 43.6461164, 51.1492434 43.6456308, 51.1502402 43.6451976, 51.1504786 43.6450712, 51.1506956 43.644908)",Приморский бульвар,,40,
5214110127,5214110129,0,538737351,residential,,False,True,119.18006380777425,"LINESTRING (51.1565299 43.6713785, 51.1561904 43.6703352)",,,,
5214110128,5214110129,0,538737352,residential,,False,False,99.01484338480101,"LINESTRING (51.1573761 43.6700957, 51.1561904 43.6703352)",,,,
5214110128,5501810907,0,572697674,residential,,False,True,7.624192395968687,"LINESTRING (51.1573761 43.6700957, 51.1574671 43.6700765)",,,,
5214110128,1972769645,0,572697682,secondary,,True,False,442.13158894089736,"LINESTRING (51.1573761 43.6700957, 51.1569651 43.6687942, 51.1561646 43.6662173)",,,,
5214110129,5214110127,0,538737351,residential,,False,False,119.18006380777425,"LINESTRING (51.1561904 43.6703352, 51.1565299 43.6713785)",,,,
5214110129,5214110128,0,538737352,residential,,False,True,99.01484338480101,"LINESTRING (51.1561904 43.6703352, 51.1573761 43.6700957)",,,,
5214110129,1972769652,0,"[572695276, 538737351]",residential,,False,True,460.0281391382449,"LINESTRING (51.1561904 43.6703352, 51.1561347 43.6702088, 51.1559626 43.6695515, 51.1559009 43.6693729, 51.1558453 43.669194, 51.1557607 43.6689217, 51.1556956 43.6687124, 51.1552826 43.6672844, 51.155009 43.6665355, 51.1550111 43.6663727, 51.1550696 43.6663071)",,,,
5214110129,11088689063,0,1194680588,residential,,False,True,80.78966189556952,"LINESTRING (51.1561904 43.6703352, 51.1556589 43.6704748, 51.1555286 43.6704555, 51.1554634 43.6704296, 51.1554361 43.6704094, 51.1553742 43.6702775)",,,,
5265790873,7721793134,0,827087087,secondary,,True,False,15.232784837639747,"LINESTRING (51.1354242 43.6770302, 51.1356097 43.6770025)",,,,
5265790873,4885147532,0,496854689,secondary,,True,False,262.2469842392487,"LINESTRING (51.1354242 43.6770302, 51.135388 43.676869, 51.1350513 43.6756641, 51.1348021 43.6747152)",,,,
5265790875,5265790876,0,544769202,tertiary,,True,False,12.218507413041744,"LINESTRING (51.1348437 43.6704919, 51.1346944 43.6704716)",,,,
5265790875,5265790879,0,"[1456957712, 512468038]",secondary,,True,False,61.24808694902948,"LINESTRING (51.1348437 43.6704919, 51.1347924 43.6707129, 51.1347175 43.6710351)",,,,
5265790876,1409415185,0,544769202,tertiary,,True,False,24.791732672308164,"LINESTRING (51.1346944 43.6704716, 51.1346154 43.6705061, 51.1345426 43.6705338, 51.1344372 43.6705933)",,,,
5265790876,5265790878,0,1456957713,secondary,,True,False,86.42327137560248,"LINESTRING (51.1346944 43.6704716, 51.1347994 43.670064, 51.1349192 43.6697119)",,,,
5265790878,2388457079,0,186545284,secondary,,True,False,100.49471196014072,"LINESTRING (51.1349192 43.6697119, 51.1352143 43.6688337)",проспект президента Республики Казахстан,,,
5265790879,4891030687,0,496854681,residential,,False,False,195.26947584565244,"LINESTRING (51.1347175 43.6710351, 51.1348397 43.6710601, 51.1350877 43.6711107, 51.13536 43.6711601, 51.1362693 43.6713262, 51.1370855 43.6714111)",,,,
5265790879,7721793134,0,512468038,secondary,,True,False,673.6217325746385,"LINESTRING (51.1347175 43.6710351, 51.134573 43.6716081, 51.1345193 43.6721117, 51.1345403 43.6725575, 51.1345854 43.6733694, 51.1346765 43.6738727, 51.1347502 43.6741112, 51.1348746 43.6744929, 51.1349072 43.6745759, 51.1352161 43.675441, 51.1352492 43.6756442, 51.1355552 43.6767435, 51.1355782 43.6768517, 51.1356018 43.676965, 51.1356097 43.6770025)",,,,
5265790893,521806418,0,572695273,secondary,,False,False,110.52768270947358,"LINESTRING (51.1473648 43.6664608, 51.1487076 43.6662498)",,,,
5265790893,5594377946,0,544769203,secondary,,True,False,49.2385043801338,"LINESTRING (51.1473648 43.6664608, 51.1473963 43.6666135, 51.1474947 43.666893)",,,,
5265790893,5154733108,0,572695273,secondary,,False,True,16.1675870646705,"LINESTRING (51.1473648 43.6664608, 51.1472809 43.666474, 51.1471687 43.6664927)",,,,
5265790898,5626648795,0,561750712,secondary,,True,False,8.417732139843379,"LINESTRING (51.1502811 43.6802167, 51.1502659 43.6802916)",,,,
5265790898,9884982902,0,499463322,secondary,,True,False,253.18240136493117,"LINESTRING (51.1502811 43.6802167, 51.1508685 43.6802177, 51.1517323 43.6802646, 51.15251 43.6803069, 51.1534149 43.6804042)",,,,
5265790899,5265790898,0,499463322,secondary,,True,False,13.537852195536754,"LINESTRING (51.1501131 43.6802245, 51.1502811 43.6802167)",,,,
5265790899,6248155776,0,589231596,secondary,,True,False,76.73170173746385,"LINESTRING (51.1501131 43.6802245, 51.1501369 43.6800203, 51.1501672 43.6797687, 51.1501801 43.6795363)",,,,
5306175207,2352559445,0,186545278,tertiary,,True,False,39.978367205746686,"LINESTRING (51.1401987 43.6558102, 51.1401209 43.6554551)",,,,
5306175207,4901494530,0,549306242,residential,,True,False,9.338340419381053,"LINESTRING (51.1401987 43.6558102, 51.140314 43.6558005)",,,,
5313486721,5501879323,0,550108513,residential,,False,True,15.107345948772915,"LINESTRING (51.1524366 43.6875313, 51.1523421 43.6874992, 51.1522665 43.6874736)",,,,
5313486721,5594527226,0,"[572705187, 1526499812, 1454496699]",residential,,False,"[False, True]",956.4561565546785,"LINESTRING (51.1524366 43.6875313, 51.1521828 43.6879434, 51.1521935 43.6880025, 51.1522365 43.6880481, 51.1533442 43.6884438, 51.1544821 43.6888391, 51.1549344 43.6890027, 51.1563542 43.6894708, 51.1575315 43.6898823, 51.1581279 43.6900685, 51.1587059 43.6902417, 51.1587757 43.6902398, 51.1588307 43.6902077, 51.1590369 43.689923, 51.1593949 43.6893951, 51.1596289 43.68905, 51.1601462 43.6882955, 51.1605255 43.687728)",,,,
5313486721,5501879322,0,572705187,residential,,False,True,275.1830281257726,"LINESTRING (51.1524366 43.6875313, 51.1525174 43.6874057, 51.1530535 43.6865441, 51.1534111 43.6859992, 51.1537841 43.6854316, 51.153776 43.6853831, 51.1536602 43.6853102)",,,,
5313486725,5501879323,0,550108513,residential,,False,False,10.013896217100909,"LINESTRING (51.1521559 43.6874322, 51.1522665 43.6874736)",,,,
5313486725,4191477396,0,524924453,tertiary,,True,False,333.32431708051257,"LINESTRING (51.1521559 43.6874322, 51.1528626 43.6863087, 51.1532469 43.6857228, 51.1535144 43.6853149, 51.1538511 43.6848523, 51.1539304 43.6847238)",,,,
5313486726,5313486735,0,550108515,secondary,,True,False,9.626055100776124,"LINESTRING (51.1629882 43.6847767, 51.1629277 43.6848514)",,2,60,
5313486726,5501974563,0,"[1457144600, 1369675573]",secondary,,True,False,417.5232325937273,"LINESTRING (51.1629882 43.6847767, 51.1645774 43.6856394, 51.1646295 43.6856677, 51.165213 43.6859844, 51.1654598 43.6861146, 51.1670456 43.6869362, 51.167171 43.6870012)",,,,
5313486727,5313486726,0,1369675573,secondary,,True,False,12.648117622959449,"LINESTRING (51.1628618 43.684709, 51.1629882 43.6847767)",,,,
5313486727,1978369579,0,384473030,secondary,,True,False,386.82792141706943,"LINESTRING (51.1628618 43.684709, 51.1644712 43.6830449, 51.1656188 43.6818582)",,2,60,
5313486729,4901334840,0,1456042112,secondary,,True,False,24.00617733248282,"LINESTRING (51.1558977 43.6810906, 51.1561513 43.6812045)",,,,
5313486729,12684803234,0,1369675574,secondary_link,,True,False,41.405150996013774,"LINESTRING (51.1558977 43.6810906, 51.1560452 43.6810605, 51.156078 43.6810523, 51.1562209 43.6809543, 51.1562571 43.6809383, 51.1563365 43.6809116)",,,,
5313486733,3877629879,0,1482875688,secondary,,True,False,14.547040041790062,"LINESTRING (51.1684032 43.6791148, 51.1682546 43.6790402)",,,,
5313486733,5313486726,0,"[1482875680, 550108515, 1482875683, 1482875679]",secondary,,True,False,765.5121618066386,"LINESTRING (51.1684032 43.6791148, 51.1682958 43.6792289, 51.1679389 43.6796079, 51.1674516 43.6801253, 51.1668424 43.6807723, 51.1667845 43.6808338, 51.1657539 43.6819281, 51.1646013 43.6831144, 51.1630467 43.6847144, 51.1629882 43.6847767)",,2,60,
5313486734,5313486733,0,1482875683,secondary,,True,False,16.852354009241356,"LINESTRING (51.1685225 43.6789902, 51.1684032 43.6791148)",,2,60,
5313486734,1916798324,0,"[1457144597, 1482875687]",secondary,,True,False,437.3770762934287,"LINESTRING (51.1685225 43.6789902, 51.1686533 43.6790559, 51.1694988 43.6795035, 51.1702742 43.6799139, 51.1716412 43.6806235, 51.171938 43.6807946, 51.172778 43.6812788, 51.172883 43.6813396)",,,,
5313486735,3877629881,0,515153276,secondary,,True,False,12.641999545409531,"LINESTRING (51.1629277 43.6848514, 51.1628016 43.6847835)",,,60,
5313486735,7721757575,0,"[1454460907, 1454460908]",tertiary,,True,False,284.6206071538981,"LINESTRING (51.1629277 43.6848514, 51.162855 43.6849592, 51.162495 43.6854933, 51.1622175 43.6859027, 51.1614891 43.6869853, 51.1613786 43.6871529)",,2,60,
5344688679,2354474238,0,553728879,secondary,,True,False,11.28447029963998,"LINESTRING (51.148477 43.6549226, 51.1483619 43.6548646)",,,,
5344688679,5500402586,0,536275890,secondary,,True,False,58.23142814082311,"LINESTRING (51.148477 43.6549226, 51.1481837 43.655243, 51.1480773 43.6553592)",проспект президента Республики Казахстан,,,
5419886545,6101082589,0,496854407,tertiary,,True,False,28.567579421247114,"LINESTRING (51.1396668 43.6531652, 51.1398538 43.6529468)",Приморский бульвар,,40,
5419886546,4897123877,0,562181850,residential,,True,False,13.84902298714458,"LINESTRING (51.1455094 43.6577681, 51.1456516 43.6578383)",,,,
5419886546,7025287429,0,42036537,secondary,,True,False,327.90113321668144,"LINESTRING (51.1455094 43.6577681, 51.1457378 43.657545, 51.145788 43.6574872, 51.1464225 43.6568347, 51.1470918 43.6561644, 51.1477693 43.6554749, 51.1478755 43.6553672)",,6,,
5440172437,4897123862,0,564712273,residential,,True,False,10.8551271723065,"LINESTRING (51.167812 43.6366842, 51.1679205 43.6367422)",,,,
5440172437,4901484130,0,1281941360,secondary,,True,False,186.17686388565608,"LINESTRING (51.167812 43.6366842, 51.1687955 43.6356864, 51.1690213 43.6354576, 51.1690543 43.6354242, 51.1691558 43.6353213)",проспект президента Республики Казахстан,2,,
5454655283,1978435228,0,187088834,residential,,False,False,140.75149336595695,"LINESTRING (51.1726884 43.6590589, 51.1712509 43.6583373)",,,,
5454655283,1978435285,0,187088834,residential,,False,True,18.317319325550734,"LINESTRING (51.1726884 43.6590589, 51.1728092 43.6591205, 51.172875 43.6591533)",,,,
5454655283,5454655285,0,566405157,residential,,False,False,236.197966435593,"LINESTRING (51.1726884 43.6590589, 51.1720252 43.6597236, 51.1719634 43.6597626, 51.1718636 43.6597528, 51.1705579 43.6590587)",,,,
5454655285,1978435228,0,187088828,residential,,False,False,97.68607066898733,"LINESTRING (51.1705579 43.6590587, 51.1712509 43.6583373)",,,,
5454655285,1978435289,0,187088828,residential,,False,True,17.706141815281335,"LINESTRING (51.1705579 43.6590587, 51.1704306 43.6591886)",,,,
5454655285,5454655286,0,566405157,residential,,False,False,167.69194149349212,"LINESTRING (51.1705579 43.6590587, 51.1688608 43.658183)",,,,
5454655285,5454655283,0,566405157,residential,,False,True,236.197966435593,"LINESTRING (51.1705579 43.6590587, 51.1718636 43.6597528, 51.1719634 43.6597626, 51.1720252 43.6597236, 51.1726884 43.6590589)",,,,
5454655286,1978435195,0,187088835,residential,,False,False,97.18767898429064,"LINESTRING (51.1688608 43.658183, 51.1695483 43.6574643)",,,,
5454655286,1978435224,0,187088835,residential,,False,True,17.046614679560037,"LINESTRING (51.1688608 43.658183, 51.1687362 43.658307)",,,,
